session_id,user_id,variant,timestamp,event_type,country,device,age_group,conversion
1097804,4621,variant_b,2023-01-30 09:00:00,page_view,UK,mobile,35-44,True
1097804,4621,variant_b,2023-01-30 09:00:17,purchase_completed,UK,mobile,35-44,True
1097804,4621,variant_b,2023-01-30 09:00:38,purchase_started,UK,mobile,35-44,True
1097904,525,variant_b,2023-01-17 07:00:00,page_view,France,desktop,45-54,True
1097904,525,variant_b,2023-01-17 07:00:24,purchase_completed,France,desktop,45-54,True
1097904,525,variant_b,2023-01-17 07:00:36,purchase_started,France,desktop,45-54,True
1098134,2756,variant_a,2023-01-12 19:00:00,page_view,Germany,desktop,45-54,True
1098134,2756,variant_a,2023-01-12 19:00:21,purchase_completed,Germany,desktop,45-54,True
1098134,2756,variant_a,2023-01-12 19:00:37,purchase_started,Germany,desktop,45-54,True
1098196,3667,variant_a,2023-01-01 16:00:00,page_view,Germany,desktop,25-34,True
1098196,3667,variant_a,2023-01-01 16:00:13,purchase_completed,Germany,desktop,25-34,True
1098196,3667,variant_a,2023-01-01 16:00:21,share_link,Germany,desktop,25-34,True
1098196,3667,variant_a,2023-01-01 16:00:30,purchase_started,Germany,desktop,25-34,True
1098213,3672,variant_b,2023-01-09 09:00:00,page_view,Iceland,mobile,35-44,True
1098213,3672,variant_b,2023-01-09 09:00:16,purchase_completed,Iceland,mobile,35-44,True
1098213,3672,variant_b,2023-01-09 09:00:25,share_link,Iceland,mobile,35-44,True
1098213,3672,variant_b,2023-01-09 09:00:39,purchase_started,Iceland,mobile,35-44,True
1098276,4202,variant_a,2023-01-23 20:00:00,page_view,UK,mobile,55+,True
1098276,4202,variant_a,2023-01-23 20:00:18,purchase_completed,UK,mobile,55+,True
1098276,4202,variant_a,2023-01-23 20:00:28,purchase_started,UK,mobile,55+,True
1098616,893,variant_b,2023-01-27 10:00:00,page_view,UK,desktop,35-44,True
1098616,893,variant_b,2023-01-27 10:00:10,purchase_completed,UK,desktop,35-44,True
1098616,893,variant_b,2023-01-27 10:00:19,purchase_started,UK,desktop,35-44,True
1098666,1915,variant_a,2023-01-04 19:00:00,page_view,France,desktop,25-34,True
1098666,1915,variant_a,2023-01-04 19:00:27,purchase_completed,France,desktop,25-34,True
1098666,1915,variant_a,2023-01-04 19:00:54,purchase_started,France,desktop,25-34,True
1098797,359,variant_a,2023-01-22 23:00:00,page_view,Iceland,mobile,18-24,True
1098797,359,variant_a,2023-01-22 23:00:28,purchase_completed,Iceland,mobile,18-24,True
1098797,359,variant_a,2023-01-22 23:00:46,purchase_started,Iceland,mobile,18-24,True
1098856,1709,variant_a,2023-01-26 04:00:00,page_view,Iceland,mobile,55+,True
1098856,1709,variant_a,2023-01-26 04:00:24,purchase_completed,Iceland,mobile,55+,True
1098856,1709,variant_a,2023-01-26 04:00:33,purchase_started,Iceland,mobile,55+,True
1098869,264,variant_a,2023-01-09 16:00:00,page_view,Iceland,mobile,25-34,True
1098869,264,variant_a,2023-01-09 16:00:10,purchase_completed,Iceland,mobile,25-34,True
1098869,264,variant_a,2023-01-09 16:00:34,purchase_started,Iceland,mobile,25-34,True
1098923,4731,variant_a,2023-01-16 13:00:00,page_view,Germany,desktop,25-34,True
1098923,4731,variant_a,2023-01-16 13:00:19,purchase_completed,Germany,desktop,25-34,True
1098923,4731,variant_a,2023-01-16 13:00:42,purchase_started,Germany,desktop,25-34,True
1098941,398,variant_a,2023-01-10 14:00:00,page_view,Germany,desktop,35-44,True
1098941,398,variant_a,2023-01-10 14:00:25,purchase_completed,Germany,desktop,35-44,True
1098941,398,variant_a,2023-01-10 14:00:54,purchase_started,Germany,desktop,35-44,True
1098952,1436,variant_a,2023-01-16 15:00:00,page_view,Iceland,desktop,35-44,True
1098952,1436,variant_a,2023-01-16 15:00:12,purchase_completed,Iceland,desktop,35-44,True
1098952,1436,variant_a,2023-01-16 15:00:29,share_link,Iceland,desktop,35-44,True
1098952,1436,variant_a,2023-01-16 15:00:54,purchase_started,Iceland,desktop,35-44,True
1098968,3197,variant_b,2023-01-07 16:00:00,page_view,UK,mobile,35-44,True
1098968,3197,variant_b,2023-01-07 16:00:15,download_brochure,UK,mobile,35-44,True
1098968,3197,variant_b,2023-01-07 16:00:16,purchase_completed,UK,mobile,35-44,True
1098968,3197,variant_b,2023-01-07 16:00:45,purchase_started,UK,mobile,35-44,True
1099008,3287,variant_b,2023-01-01 08:00:00,page_view,Iceland,tablet,55+,True
1099008,3287,variant_b,2023-01-01 08:00:30,purchase_completed,Iceland,tablet,55+,True
1099008,3287,variant_b,2023-01-01 08:00:36,purchase_started,Iceland,tablet,55+,True
1099255,2921,variant_b,2023-01-18 18:00:00,page_view,UK,desktop,35-44,True
1099255,2921,variant_b,2023-01-18 18:00:21,purchase_completed,UK,desktop,35-44,True
1099255,2921,variant_b,2023-01-18 18:00:43,purchase_started,UK,desktop,35-44,True
1099261,66,variant_a,2023-01-26 09:00:00,page_view,France,desktop,35-44,True
1099261,66,variant_a,2023-01-26 09:00:26,purchase_completed,France,desktop,35-44,True
1099261,66,variant_a,2023-01-26 09:00:52,purchase_started,France,desktop,35-44,True
1099298,3047,variant_a,2023-01-06 08:00:00,page_view,France,tablet,25-34,True
1099298,3047,variant_a,2023-01-06 08:00:17,purchase_completed,France,tablet,25-34,True
1099298,3047,variant_a,2023-01-06 08:00:24,purchase_started,France,tablet,25-34,True
1099417,3005,variant_a,2023-01-24 21:00:00,page_view,UK,mobile,25-34,True
1099417,3005,variant_a,2023-01-24 21:00:29,purchase_completed,UK,mobile,25-34,True
1099417,3005,variant_a,2023-01-24 21:00:57,share_link,UK,mobile,25-34,True
1099417,3005,variant_a,2023-01-24 21:01:15,purchase_started,UK,mobile,25-34,True
1099498,3992,variant_a,2023-01-14 19:00:00,page_view,Iceland,tablet,55+,True
1099498,3992,variant_a,2023-01-14 19:00:13,purchase_completed,Iceland,tablet,55+,True
1099498,3992,variant_a,2023-01-14 19:00:29,purchase_started,Iceland,tablet,55+,True
1099662,951,variant_a,2023-01-16 21:00:00,page_view,Iceland,desktop,35-44,True
1099662,951,variant_a,2023-01-16 21:00:17,purchase_completed,Iceland,desktop,35-44,True
1099662,951,variant_a,2023-01-16 21:00:37,purchase_started,Iceland,desktop,35-44,True
1099693,152,variant_b,2023-01-24 20:00:00,page_view,Germany,mobile,18-24,True
1099693,152,variant_b,2023-01-24 20:00:17,download_brochure,Germany,mobile,18-24,True
1099693,152,variant_b,2023-01-24 20:00:22,purchase_completed,Germany,mobile,18-24,True
1099693,152,variant_b,2023-01-24 20:00:42,purchase_started,Germany,mobile,18-24,True
1099853,4499,variant_b,2023-01-30 03:00:00,page_view,Iceland,mobile,25-34,True
1099853,4499,variant_b,2023-01-30 03:00:14,purchase_completed,Iceland,mobile,25-34,True
1099853,4499,variant_b,2023-01-30 03:00:21,purchase_started,Iceland,mobile,25-34,True
1099910,1713,variant_b,2023-01-16 07:00:00,page_view,UK,mobile,35-44,True
1099910,1713,variant_b,2023-01-16 07:00:06,purchase_completed,UK,mobile,35-44,True
1099910,1713,variant_b,2023-01-16 07:00:35,purchase_started,UK,mobile,35-44,True
1099918,3869,variant_a,2023-01-27 03:00:00,page_view,Iceland,desktop,45-54,True
1099918,3869,variant_a,2023-01-27 03:00:09,purchase_completed,Iceland,desktop,45-54,True
1099918,3869,variant_a,2023-01-27 03:00:39,purchase_started,Iceland,desktop,45-54,True
1100151,3784,variant_b,2023-01-07 05:00:00,page_view,UK,desktop,25-34,True
1100151,3784,variant_b,2023-01-07 05:00:05,purchase_completed,UK,desktop,25-34,True
1100151,3784,variant_b,2023-01-07 05:00:12,purchase_started,UK,desktop,25-34,True
1100234,2507,variant_b,2023-01-21 13:00:00,page_view,Germany,desktop,25-34,True
1100234,2507,variant_b,2023-01-21 13:00:11,purchase_completed,Germany,desktop,25-34,True
1100234,2507,variant_b,2023-01-21 13:00:33,purchase_started,Germany,desktop,25-34,True
1100278,3897,variant_b,2023-01-12 03:00:00,page_view,Germany,desktop,35-44,True
1100278,3897,variant_b,2023-01-12 03:00:13,purchase_completed,Germany,desktop,35-44,True
1100278,3897,variant_b,2023-01-12 03:00:42,purchase_started,Germany,desktop,35-44,True
1100408,4915,variant_a,2023-01-11 12:00:00,page_view,Iceland,mobile,25-34,True
1100408,4915,variant_a,2023-01-11 12:00:14,purchase_completed,Iceland,mobile,25-34,True
1100408,4915,variant_a,2023-01-11 12:00:22,purchase_started,Iceland,mobile,25-34,True
1100435,753,variant_a,2023-01-09 07:00:00,page_view,Iceland,desktop,45-54,True
1100435,753,variant_a,2023-01-09 07:00:21,purchase_completed,Iceland,desktop,45-54,True
1100435,753,variant_a,2023-01-09 07:00:48,share_link,Iceland,desktop,45-54,True
1100435,753,variant_a,2023-01-09 07:01:05,purchase_started,Iceland,desktop,45-54,True
1100475,4441,variant_a,2023-01-02 12:00:00,page_view,UK,mobile,18-24,True
1100475,4441,variant_a,2023-01-02 12:00:07,download_brochure,UK,mobile,18-24,True
1100475,4441,variant_a,2023-01-02 12:00:24,purchase_completed,UK,mobile,18-24,True
1100475,4441,variant_a,2023-01-02 12:00:51,purchase_started,UK,mobile,18-24,True
1100626,1603,variant_a,2023-01-11 09:00:00,page_view,Germany,desktop,35-44,True
1100626,1603,variant_a,2023-01-11 09:00:28,purchase_completed,Germany,desktop,35-44,True
1100626,1603,variant_a,2023-01-11 09:00:47,purchase_started,Germany,desktop,35-44,True
1100628,2888,variant_a,2023-01-21 09:00:00,page_view,Iceland,tablet,35-44,True
1100628,2888,variant_a,2023-01-21 09:00:07,purchase_completed,Iceland,tablet,35-44,True
1100628,2888,variant_a,2023-01-21 09:00:28,share_link,Iceland,tablet,35-44,True
1100628,2888,variant_a,2023-01-21 09:00:42,purchase_started,Iceland,tablet,35-44,True
1100712,1318,variant_b,2023-01-16 19:00:00,page_view,Germany,mobile,55+,True
1100712,1318,variant_b,2023-01-16 19:00:14,purchase_completed,Germany,mobile,55+,True
1100712,1318,variant_b,2023-01-16 19:00:26,purchase_started,Germany,mobile,55+,True
1100784,3513,variant_a,2023-01-06 15:00:00,page_view,Iceland,desktop,55+,True
1100784,3513,variant_a,2023-01-06 15:00:15,purchase_completed,Iceland,desktop,55+,True
1100784,3513,variant_a,2023-01-06 15:00:32,purchase_started,Iceland,desktop,55+,True
1100786,3688,variant_a,2023-01-04 14:00:00,page_view,France,desktop,25-34,True
1100786,3688,variant_a,2023-01-04 14:00:27,purchase_completed,France,desktop,25-34,True
1100786,3688,variant_a,2023-01-04 14:00:49,share_link,France,desktop,25-34,True
1100786,3688,variant_a,2023-01-04 14:01:00,purchase_started,France,desktop,25-34,True
1100859,2516,variant_a,2023-01-04 12:00:00,page_view,Germany,desktop,55+,True
1100859,2516,variant_a,2023-01-04 12:00:22,purchase_completed,Germany,desktop,55+,True
1100859,2516,variant_a,2023-01-04 12:00:52,purchase_started,Germany,desktop,55+,True
1100999,677,variant_b,2023-01-10 17:00:00,page_view,Germany,desktop,25-34,True
1100999,677,variant_b,2023-01-10 17:00:22,purchase_completed,Germany,desktop,25-34,True
1100999,677,variant_b,2023-01-10 17:00:28,share_link,Germany,desktop,25-34,True
1100999,677,variant_b,2023-01-10 17:00:43,purchase_started,Germany,desktop,25-34,True
1101066,4580,variant_a,2023-01-19 09:00:00,page_view,UK,mobile,35-44,True
1101066,4580,variant_a,2023-01-19 09:00:21,purchase_completed,UK,mobile,35-44,True
1101066,4580,variant_a,2023-01-19 09:00:36,purchase_started,UK,mobile,35-44,True
1101238,3572,variant_b,2023-01-02 14:00:00,page_view,Iceland,tablet,45-54,True
1101238,3572,variant_b,2023-01-02 14:00:14,purchase_completed,Iceland,tablet,45-54,True
1101238,3572,variant_b,2023-01-02 14:00:36,purchase_started,Iceland,tablet,45-54,True
1101281,1098,variant_a,2023-01-29 21:00:00,page_view,Iceland,tablet,25-34,True
1101281,1098,variant_a,2023-01-29 21:00:16,purchase_completed,Iceland,tablet,25-34,True
1101281,1098,variant_a,2023-01-29 21:00:22,purchase_started,Iceland,tablet,25-34,True
1101400,1464,variant_b,2023-01-10 06:00:00,page_view,Iceland,desktop,25-34,True
1101400,1464,variant_b,2023-01-10 06:00:20,purchase_completed,Iceland,desktop,25-34,True
1101400,1464,variant_b,2023-01-10 06:00:42,purchase_started,Iceland,desktop,25-34,True
1101408,2858,variant_b,2023-01-13 07:00:00,page_view,Germany,desktop,18-24,True
1101408,2858,variant_b,2023-01-13 07:00:28,purchase_completed,Germany,desktop,18-24,True
1101408,2858,variant_b,2023-01-13 07:00:41,purchase_started,Germany,desktop,18-24,True
1101441,2277,variant_b,2023-01-04 03:00:00,page_view,UK,desktop,18-24,True
1101441,2277,variant_b,2023-01-04 03:00:16,purchase_completed,UK,desktop,18-24,True
1101441,2277,variant_b,2023-01-04 03:00:38,purchase_started,UK,desktop,18-24,True
1101514,414,variant_b,2023-01-18 07:00:00,page_view,Iceland,desktop,35-44,True
1101514,414,variant_b,2023-01-18 07:00:23,purchase_completed,Iceland,desktop,35-44,True
1101514,414,variant_b,2023-01-18 07:00:46,share_link,Iceland,desktop,35-44,True
1101514,414,variant_b,2023-01-18 07:00:55,purchase_started,Iceland,desktop,35-44,True
1101536,4017,variant_a,2023-01-08 02:00:00,page_view,Germany,tablet,25-34,True
1101536,4017,variant_a,2023-01-08 02:00:16,purchase_completed,Germany,tablet,25-34,True
1101536,4017,variant_a,2023-01-08 02:00:34,purchase_started,Germany,tablet,25-34,True
1101775,2704,variant_b,2023-01-20 07:00:00,page_view,France,desktop,25-34,True
1101775,2704,variant_b,2023-01-20 07:00:27,purchase_completed,France,desktop,25-34,True
1101775,2704,variant_b,2023-01-20 07:00:39,purchase_started,France,desktop,25-34,True
1101893,1653,variant_a,2023-01-08 20:00:00,page_view,Iceland,desktop,18-24,True
1101893,1653,variant_a,2023-01-08 20:00:30,purchase_completed,Iceland,desktop,18-24,True
1101893,1653,variant_a,2023-01-08 20:00:54,purchase_started,Iceland,desktop,18-24,True
1101947,2094,variant_b,2023-01-30 09:00:00,page_view,UK,desktop,45-54,True
1101947,2094,variant_b,2023-01-30 09:00:07,purchase_completed,UK,desktop,45-54,True
1101947,2094,variant_b,2023-01-30 09:00:21,purchase_started,UK,desktop,45-54,True
1102121,3828,variant_a,2023-01-25 20:00:00,page_view,France,desktop,25-34,True
1102121,3828,variant_a,2023-01-25 20:00:15,purchase_completed,France,desktop,25-34,True
1102121,3828,variant_a,2023-01-25 20:00:22,purchase_started,France,desktop,25-34,True
1102160,2461,variant_b,2023-01-23 13:00:00,page_view,Iceland,desktop,35-44,True
1102160,2461,variant_b,2023-01-23 13:00:08,purchase_completed,Iceland,desktop,35-44,True
1102160,2461,variant_b,2023-01-23 13:00:29,purchase_started,Iceland,desktop,35-44,True
1102343,2479,variant_a,2023-01-02 11:00:00,page_view,UK,desktop,25-34,True
1102343,2479,variant_a,2023-01-02 11:00:08,purchase_completed,UK,desktop,25-34,True
1102343,2479,variant_a,2023-01-02 11:00:19,purchase_started,UK,desktop,25-34,True
1102405,644,variant_b,2023-01-03 18:00:00,page_view,UK,desktop,55+,True
1102405,644,variant_b,2023-01-03 18:00:27,purchase_completed,UK,desktop,55+,True
1102405,644,variant_b,2023-01-03 18:00:44,share_link,UK,desktop,55+,True
1102405,644,variant_b,2023-01-03 18:01:08,purchase_started,UK,desktop,55+,True
1102687,3586,variant_a,2023-01-16 09:00:00,page_view,UK,mobile,55+,True
1102687,3586,variant_a,2023-01-16 09:00:07,purchase_completed,UK,mobile,55+,True
1102687,3586,variant_a,2023-01-16 09:00:17,purchase_started,UK,mobile,55+,True
1102792,1147,variant_b,2023-01-27 06:00:00,page_view,UK,desktop,18-24,True
1102792,1147,variant_b,2023-01-27 06:00:23,purchase_completed,UK,desktop,18-24,True
1102792,1147,variant_b,2023-01-27 06:00:46,purchase_started,UK,desktop,18-24,True
1102837,1415,variant_a,2023-01-07 08:00:00,page_view,Iceland,desktop,45-54,True
1102837,1415,variant_a,2023-01-07 08:00:15,purchase_completed,Iceland,desktop,45-54,True
1102837,1415,variant_a,2023-01-07 08:00:37,purchase_started,Iceland,desktop,45-54,True
1102915,2810,variant_b,2023-01-28 07:00:00,page_view,Iceland,desktop,18-24,True
1102915,2810,variant_b,2023-01-28 07:00:09,purchase_completed,Iceland,desktop,18-24,True
1102915,2810,variant_b,2023-01-28 07:00:18,purchase_started,Iceland,desktop,18-24,True
1102988,2817,variant_b,2023-01-14 11:00:00,page_view,UK,desktop,55+,True
1102988,2817,variant_b,2023-01-14 11:00:16,purchase_completed,UK,desktop,55+,True
1102988,2817,variant_b,2023-01-14 11:00:40,purchase_started,UK,desktop,55+,True
1103016,1737,variant_a,2023-01-28 08:00:00,page_view,Iceland,desktop,25-34,True
1103016,1737,variant_a,2023-01-28 08:00:09,purchase_completed,Iceland,desktop,25-34,True
1103016,1737,variant_a,2023-01-28 08:00:22,purchase_started,Iceland,desktop,25-34,True
1103197,4120,variant_a,2023-01-14 02:00:00,page_view,UK,tablet,25-34,True
1103197,4120,variant_a,2023-01-14 02:00:21,purchase_completed,UK,tablet,25-34,True
1103197,4120,variant_a,2023-01-14 02:00:40,purchase_started,UK,tablet,25-34,True
1103486,2680,variant_a,2023-01-28 10:00:00,page_view,Germany,desktop,35-44,True
1103486,2680,variant_a,2023-01-28 10:00:30,purchase_completed,Germany,desktop,35-44,True
1103486,2680,variant_a,2023-01-28 10:00:52,purchase_started,Germany,desktop,35-44,True
1103539,2493,variant_b,2023-01-10 16:00:00,page_view,UK,mobile,35-44,True
1103539,2493,variant_b,2023-01-10 16:00:17,purchase_completed,UK,mobile,35-44,True
1103539,2493,variant_b,2023-01-10 16:00:46,purchase_started,UK,mobile,35-44,True
1103662,4251,variant_a,2023-01-25 18:00:00,page_view,France,desktop,35-44,True
1103662,4251,variant_a,2023-01-25 18:00:22,purchase_completed,France,desktop,35-44,True
1103662,4251,variant_a,2023-01-25 18:00:37,purchase_started,France,desktop,35-44,True
1103863,700,variant_a,2023-01-21 08:00:00,page_view,France,mobile,35-44,True
1103863,700,variant_a,2023-01-21 08:00:12,purchase_completed,France,mobile,35-44,True
1103863,700,variant_a,2023-01-21 08:00:35,purchase_started,France,mobile,35-44,True
1103926,3317,variant_b,2023-01-04 13:00:00,page_view,Iceland,desktop,25-34,True
1103926,3317,variant_b,2023-01-04 13:00:23,purchase_completed,Iceland,desktop,25-34,True
1103926,3317,variant_b,2023-01-04 13:00:43,share_link,Iceland,desktop,25-34,True
1103926,3317,variant_b,2023-01-04 13:01:06,purchase_started,Iceland,desktop,25-34,True
1103932,805,variant_a,2023-01-17 14:00:00,page_view,Germany,desktop,35-44,True
1103932,805,variant_a,2023-01-17 14:00:18,purchase_completed,Germany,desktop,35-44,True
1103932,805,variant_a,2023-01-17 14:00:31,purchase_started,Germany,desktop,35-44,True
1104467,1370,variant_a,2023-01-03 17:00:00,page_view,UK,desktop,25-34,True
1104467,1370,variant_a,2023-01-03 17:00:28,purchase_completed,UK,desktop,25-34,True
1104467,1370,variant_a,2023-01-03 17:00:54,purchase_started,UK,desktop,25-34,True
1104586,1202,variant_a,2023-01-18 14:00:00,page_view,Iceland,tablet,55+,True
1104586,1202,variant_a,2023-01-18 14:00:18,purchase_completed,Iceland,tablet,55+,True
1104586,1202,variant_a,2023-01-18 14:00:38,purchase_started,Iceland,tablet,55+,True
1104669,4031,variant_b,2023-01-13 15:00:00,page_view,France,desktop,35-44,True
1104669,4031,variant_b,2023-01-13 15:00:21,purchase_completed,France,desktop,35-44,True
1104669,4031,variant_b,2023-01-13 15:00:50,purchase_started,France,desktop,35-44,True
1104697,1473,variant_b,2023-01-07 08:00:00,page_view,Germany,desktop,35-44,True
1104697,1473,variant_b,2023-01-07 08:00:20,purchase_completed,Germany,desktop,35-44,True
1104697,1473,variant_b,2023-01-07 08:00:41,purchase_started,Germany,desktop,35-44,True
1104700,3840,variant_a,2023-01-27 19:00:00,page_view,Germany,desktop,18-24,True
1104700,3840,variant_a,2023-01-27 19:00:07,purchase_completed,Germany,desktop,18-24,True
1104700,3840,variant_a,2023-01-27 19:00:28,purchase_started,Germany,desktop,18-24,True
1104707,2800,variant_b,2023-01-24 09:00:00,page_view,Germany,desktop,18-24,True
1104707,2800,variant_b,2023-01-24 09:00:24,purchase_completed,Germany,desktop,18-24,True
1104707,2800,variant_b,2023-01-24 09:00:49,purchase_started,Germany,desktop,18-24,True
1104735,148,variant_a,2023-01-29 10:00:00,page_view,UK,desktop,45-54,True
1104735,148,variant_a,2023-01-29 10:00:27,purchase_completed,UK,desktop,45-54,True
1104735,148,variant_a,2023-01-29 10:00:57,purchase_started,UK,desktop,45-54,True
1104936,3895,variant_a,2023-01-21 11:00:00,page_view,Iceland,desktop,25-34,True
1104936,3895,variant_a,2023-01-21 11:00:06,purchase_completed,Iceland,desktop,25-34,True
1104936,3895,variant_a,2023-01-21 11:00:12,share_link,Iceland,desktop,25-34,True
1104936,3895,variant_a,2023-01-21 11:00:30,purchase_started,Iceland,desktop,25-34,True
1104979,4566,variant_b,2023-01-08 15:00:00,page_view,UK,desktop,18-24,True
1104979,4566,variant_b,2023-01-08 15:00:10,purchase_completed,UK,desktop,18-24,True
1104979,4566,variant_b,2023-01-08 15:00:26,purchase_started,UK,desktop,18-24,True
1105060,2770,variant_b,2023-01-17 12:00:00,page_view,France,mobile,35-44,True
1105060,2770,variant_b,2023-01-17 12:00:30,purchase_completed,France,mobile,35-44,True
1105060,2770,variant_b,2023-01-17 12:00:53,purchase_started,France,mobile,35-44,True
1105147,3674,variant_b,2023-01-17 08:00:00,page_view,Iceland,desktop,45-54,True
1105147,3674,variant_b,2023-01-17 08:00:10,purchase_completed,Iceland,desktop,45-54,True
1105147,3674,variant_b,2023-01-17 08:00:22,purchase_started,Iceland,desktop,45-54,True
1105279,1286,variant_a,2023-01-25 17:00:00,page_view,Iceland,desktop,25-34,True
1105279,1286,variant_a,2023-01-25 17:00:30,purchase_completed,Iceland,desktop,25-34,True
1105279,1286,variant_a,2023-01-25 17:01:00,purchase_started,Iceland,desktop,25-34,True
1105311,1141,variant_b,2023-01-24 08:00:00,page_view,Iceland,desktop,25-34,True
1105311,1141,variant_b,2023-01-24 08:00:21,purchase_completed,Iceland,desktop,25-34,True
1105311,1141,variant_b,2023-01-24 08:00:46,purchase_started,Iceland,desktop,25-34,True
1105353,1012,variant_a,2023-01-21 14:00:00,page_view,Iceland,desktop,25-34,True
1105353,1012,variant_a,2023-01-21 14:00:12,purchase_completed,Iceland,desktop,25-34,True
1105353,1012,variant_a,2023-01-21 14:00:21,purchase_started,Iceland,desktop,25-34,True
1105414,2362,variant_b,2023-01-04 08:00:00,page_view,Germany,tablet,18-24,True
1105414,2362,variant_b,2023-01-04 08:00:11,purchase_completed,Germany,tablet,18-24,True
1105414,2362,variant_b,2023-01-04 08:00:40,purchase_started,Germany,tablet,18-24,True
1105489,594,variant_b,2023-01-21 12:00:00,page_view,Iceland,mobile,25-34,True
1105489,594,variant_b,2023-01-21 12:00:14,purchase_completed,Iceland,mobile,25-34,True
1105489,594,variant_b,2023-01-21 12:00:36,purchase_started,Iceland,mobile,25-34,True
1105580,1017,variant_b,2023-01-01 05:00:00,page_view,Iceland,mobile,25-34,True
1105580,1017,variant_b,2023-01-01 05:00:21,purchase_completed,Iceland,mobile,25-34,True
1105580,1017,variant_b,2023-01-01 05:00:46,purchase_started,Iceland,mobile,25-34,True
1105606,2134,variant_a,2023-01-26 12:00:00,page_view,Iceland,desktop,45-54,True
1105606,2134,variant_a,2023-01-26 12:00:21,purchase_completed,Iceland,desktop,45-54,True
1105606,2134,variant_a,2023-01-26 12:00:30,purchase_started,Iceland,desktop,45-54,True
1105723,4976,variant_a,2023-01-27 05:00:00,page_view,UK,mobile,25-34,True
1105723,4976,variant_a,2023-01-27 05:00:14,purchase_completed,UK,mobile,25-34,True
1105723,4976,variant_a,2023-01-27 05:00:32,purchase_started,UK,mobile,25-34,True
1105881,2079,variant_a,2023-01-18 13:00:00,page_view,France,desktop,18-24,True
1105881,2079,variant_a,2023-01-18 13:00:21,purchase_completed,France,desktop,18-24,True
1105881,2079,variant_a,2023-01-18 13:00:37,purchase_started,France,desktop,18-24,True
1105905,347,variant_a,2023-01-17 10:00:00,page_view,Iceland,tablet,25-34,True
1105905,347,variant_a,2023-01-17 10:00:25,purchase_completed,Iceland,tablet,25-34,True
1105905,347,variant_a,2023-01-17 10:00:36,purchase_started,Iceland,tablet,25-34,True
1105934,1454,variant_b,2023-01-21 15:00:00,page_view,Iceland,desktop,35-44,True
1105934,1454,variant_b,2023-01-21 15:00:17,purchase_completed,Iceland,desktop,35-44,True
1105934,1454,variant_b,2023-01-21 15:00:24,purchase_started,Iceland,desktop,35-44,True
1106097,4746,variant_a,2023-01-25 10:00:00,page_view,UK,mobile,25-34,True
1106097,4746,variant_a,2023-01-25 10:00:05,purchase_completed,UK,mobile,25-34,True
1106097,4746,variant_a,2023-01-25 10:00:11,purchase_started,UK,mobile,25-34,True
1106130,3882,variant_b,2023-01-24 08:00:00,page_view,Iceland,tablet,25-34,True
1106130,3882,variant_b,2023-01-24 08:00:27,purchase_completed,Iceland,tablet,25-34,True
1106130,3882,variant_b,2023-01-24 08:00:39,purchase_started,Iceland,tablet,25-34,True
1106381,3964,variant_a,2023-01-04 09:00:00,page_view,Iceland,desktop,18-24,True
1106381,3964,variant_a,2023-01-04 09:00:12,purchase_completed,Iceland,desktop,18-24,True
1106381,3964,variant_a,2023-01-04 09:00:36,purchase_started,Iceland,desktop,18-24,True
1106477,1140,variant_b,2023-01-28 09:00:00,page_view,UK,desktop,18-24,True
1106477,1140,variant_b,2023-01-28 09:00:16,purchase_completed,UK,desktop,18-24,True
1106477,1140,variant_b,2023-01-28 09:00:32,purchase_started,UK,desktop,18-24,True
1106494,4101,variant_a,2023-01-24 13:00:00,page_view,Iceland,mobile,35-44,True
1106494,4101,variant_a,2023-01-24 13:00:14,purchase_completed,Iceland,mobile,35-44,True
1106494,4101,variant_a,2023-01-24 13:00:31,purchase_started,Iceland,mobile,35-44,True
1106520,2228,variant_b,2023-01-20 08:00:00,page_view,UK,mobile,45-54,True
1106520,2228,variant_b,2023-01-20 08:00:11,purchase_completed,UK,mobile,45-54,True
1106520,2228,variant_b,2023-01-20 08:00:21,download_brochure,UK,mobile,45-54,True
1106520,2228,variant_b,2023-01-20 08:00:24,purchase_started,UK,mobile,45-54,True
1106568,4979,variant_a,2023-01-17 08:00:00,page_view,UK,desktop,25-34,True
1106568,4979,variant_a,2023-01-17 08:00:07,purchase_completed,UK,desktop,25-34,True
1106568,4979,variant_a,2023-01-17 08:00:34,purchase_started,UK,desktop,25-34,True
1106623,909,variant_b,2023-01-26 12:00:00,page_view,Germany,mobile,45-54,True
1106623,909,variant_b,2023-01-26 12:00:05,purchase_completed,Germany,mobile,45-54,True
1106623,909,variant_b,2023-01-26 12:00:28,purchase_started,Germany,mobile,45-54,True
1106647,3559,variant_b,2023-01-29 14:00:00,page_view,Germany,mobile,45-54,True
1106647,3559,variant_b,2023-01-29 14:00:11,purchase_completed,Germany,mobile,45-54,True
1106647,3559,variant_b,2023-01-29 14:00:36,purchase_started,Germany,mobile,45-54,True
1106813,2512,variant_b,2023-01-14 19:00:00,page_view,Iceland,mobile,35-44,True
1106813,2512,variant_b,2023-01-14 19:00:11,purchase_completed,Iceland,mobile,35-44,True
1106813,2512,variant_b,2023-01-14 19:00:30,purchase_started,Iceland,mobile,35-44,True
1106901,613,variant_b,2023-01-13 08:00:00,page_view,Germany,desktop,25-34,True
1106901,613,variant_b,2023-01-13 08:00:11,purchase_completed,Germany,desktop,25-34,True
1106901,613,variant_b,2023-01-13 08:00:31,purchase_started,Germany,desktop,25-34,True
