user_id,variant,country,device,age_group
1462,variant_b,Iceland,tablet,45-54
1463,variant_b,UK,tablet,55+
1464,variant_b,Iceland,desktop,25-34
1465,variant_a,Iceland,mobile,25-34
1466,variant_a,France,desktop,18-24
1467,variant_b,Iceland,mobile,25-34
1468,variant_b,UK,desktop,18-24
1469,variant_b,Iceland,desktop,35-44
1470,variant_b,Germany,desktop,45-54
1471,variant_a,France,mobile,35-44
1472,variant_b,France,desktop,55+
1473,variant_b,Germany,desktop,35-44
1474,variant_b,UK,desktop,25-34
1475,variant_a,Iceland,mobile,55+
1476,variant_a,France,mobile,18-24
1477,variant_a,Iceland,desktop,35-44
1478,variant_b,Iceland,mobile,25-34
1479,variant_b,Iceland,mobile,55+
1480,variant_b,UK,desktop,25-34
1481,variant_b,Germany,desktop,35-44
1482,variant_a,Germany,desktop,45-54
1483,variant_a,Germany,mobile,18-24
1484,variant_a,Germany,mobile,25-34
1485,variant_a,Germany,mobile,25-34
1486,variant_a,UK,desktop,35-44
1487,variant_b,UK,desktop,25-34
1488,variant_a,UK,mobile,35-44
1489,variant_b,UK,mobile,45-54
1490,variant_b,Iceland,desktop,18-24
1491,variant_a,UK,desktop,35-44
1492,variant_a,UK,tablet,18-24
1493,variant_b,Germany,mobile,55+
1494,variant_a,Germany,desktop,25-34
1495,variant_b,UK,desktop,45-54
1496,variant_a,UK,desktop,45-54
1497,variant_b,France,desktop,55+
1498,variant_a,UK,desktop,55+
1499,variant_b,UK,tablet,25-34
1500,variant_b,UK,desktop,35-44
1501,variant_b,France,desktop,45-54
1502,variant_b,Iceland,mobile,25-34
1503,variant_b,UK,desktop,25-34
1504,variant_b,Iceland,desktop,35-44
1505,variant_a,Iceland,desktop,18-24
1506,variant_b,Iceland,mobile,25-34
1507,variant_b,UK,mobile,35-44
1508,variant_b,Germany,desktop,35-44
1509,variant_b,Iceland,mobile,18-24
1510,variant_b,UK,desktop,35-44
1511,variant_b,Germany,mobile,25-34
1512,variant_a,Germany,desktop,18-24
1513,variant_b,UK,mobile,18-24
1514,variant_b,UK,desktop,25-34
1515,variant_b,Iceland,desktop,25-34
1516,variant_b,UK,desktop,55+
1517,variant_b,UK,mobile,35-44
1518,variant_a,Germany,desktop,25-34
1519,variant_a,Iceland,desktop,55+
1520,variant_b,Germany,mobile,35-44
1521,variant_a,UK,mobile,35-44
1522,variant_a,Germany,desktop,55+
1523,variant_a,Germany,mobile,55+
1524,variant_a,France,desktop,18-24
1525,variant_b,UK,mobile,45-54
1526,variant_a,UK,mobile,45-54
1527,variant_b,Iceland,tablet,25-34
1528,variant_b,Iceland,desktop,18-24
1529,variant_b,France,mobile,45-54
1530,variant_b,Germany,desktop,45-54
1531,variant_a,Iceland,desktop,25-34
1532,variant_b,Germany,mobile,18-24
1533,variant_b,France,desktop,35-44
1534,variant_a,Iceland,desktop,45-54
1535,variant_b,France,mobile,35-44
1536,variant_b,Iceland,tablet,35-44
1537,variant_a,France,desktop,45-54
1538,variant_b,Iceland,desktop,35-44
1539,variant_b,UK,desktop,25-34
1540,variant_b,France,mobile,35-44
1541,variant_a,Iceland,desktop,18-24
1542,variant_b,Iceland,mobile,35-44
1543,variant_a,France,desktop,35-44
1544,variant_a,Iceland,desktop,25-34
1545,variant_a,UK,tablet,45-54
1546,variant_b,UK,mobile,25-34
1547,variant_b,Iceland,desktop,25-34
1548,variant_b,Iceland,mobile,25-34
1549,variant_a,France,mobile,25-34
1550,variant_a,Germany,tablet,25-34
1551,variant_b,Iceland,mobile,35-44
1552,variant_a,Iceland,desktop,18-24
1553,variant_b,France,desktop,25-34
1554,variant_b,Iceland,desktop,25-34
1555,variant_b,UK,desktop,25-34
1556,variant_a,UK,desktop,18-24
1557,variant_b,Germany,mobile,35-44
1558,variant_b,Iceland,tablet,25-34
1559,variant_b,Iceland,mobile,18-24
1560,variant_a,Iceland,tablet,45-54
1561,variant_a,UK,mobile,45-54
1562,variant_a,Iceland,mobile,45-54
1563,variant_b,Iceland,desktop,18-24
1564,variant_a,Germany,desktop,18-24
1565,variant_a,Germany,desktop,35-44
1566,variant_a,Iceland,desktop,25-34
1567,variant_b,Iceland,desktop,45-54
1568,variant_b,Germany,mobile,18-24
1569,variant_a,UK,desktop,18-24
1570,variant_a,Germany,desktop,45-54
1571,variant_b,UK,mobile,18-24
1572,variant_b,Iceland,desktop,25-34
1573,variant_b,Germany,desktop,25-34
1574,variant_b,Iceland,desktop,18-24
1575,variant_b,UK,desktop,18-24
1576,variant_a,Iceland,desktop,25-34
1577,variant_b,Iceland,mobile,45-54
1578,variant_a,France,desktop,35-44
1579,variant_a,Germany,mobile,35-44
1580,variant_b,Germany,mobile,18-24
1581,variant_b,UK,mobile,35-44
1582,variant_a,Germany,mobile,55+
1583,variant_b,UK,desktop,45-54
1584,variant_b,France,desktop,35-44
1585,variant_a,UK,desktop,55+
1586,variant_b,Germany,desktop,18-24
1587,variant_b,Germany,mobile,25-34
1588,variant_b,Germany,tablet,45-54
1589,variant_a,Iceland,desktop,35-44
1590,variant_b,Iceland,tablet,25-34
1591,variant_a,Iceland,mobile,18-24
1592,variant_a,France,desktop,18-24
1593,variant_b,UK,mobile,18-24
1594,variant_b,Iceland,mobile,25-34
1595,variant_b,Iceland,desktop,45-54
1596,variant_a,Iceland,tablet,25-34
1597,variant_b,Germany,desktop,35-44
1598,variant_a,Germany,mobile,18-24
1599,variant_b,Iceland,desktop,25-34
1600,variant_b,Iceland,tablet,25-34
1601,variant_b,Iceland,desktop,55+
1602,variant_b,UK,tablet,35-44
1603,variant_a,Germany,desktop,35-44
1604,variant_b,UK,desktop,25-34
1605,variant_a,Iceland,mobile,45-54
1606,variant_a,Iceland,desktop,35-44
1607,variant_a,Iceland,desktop,18-24
1608,variant_a,Iceland,tablet,35-44
1609,variant_b,UK,tablet,25-34
1610,variant_b,France,tablet,18-24
1611,variant_a,Germany,desktop,45-54
1612,variant_b,Iceland,desktop,55+
1613,variant_b,Iceland,desktop,25-34
1614,variant_b,Iceland,desktop,25-34
1615,variant_b,France,mobile,25-34
1616,variant_b,Iceland,tablet,25-34
1617,variant_b,France,desktop,25-34
1618,variant_b,Iceland,tablet,45-54
1619,variant_b,Iceland,desktop,25-34
1620,variant_a,Iceland,desktop,18-24
1621,variant_b,UK,desktop,18-24
1622,variant_b,Iceland,mobile,25-34
1623,variant_b,Iceland,desktop,25-34
1624,variant_a,Iceland,tablet,25-34
1625,variant_b,UK,tablet,35-44
1626,variant_a,Germany,desktop,18-24
1627,variant_b,Iceland,desktop,35-44
1628,variant_b,Germany,mobile,35-44
1629,variant_a,Iceland,desktop,35-44
1630,variant_a,France,tablet,35-44
1631,variant_b,Germany,desktop,25-34
1632,variant_b,UK,desktop,35-44
1633,variant_a,UK,desktop,25-34
1634,variant_b,Germany,mobile,45-54
1635,variant_b,France,desktop,35-44
1636,variant_a,Germany,desktop,18-24
1637,variant_a,Iceland,mobile,25-34
1638,variant_b,Germany,desktop,25-34
1639,variant_a,Iceland,desktop,45-54
1640,variant_a,Iceland,desktop,35-44
1641,variant_a,Iceland,desktop,25-34
1642,variant_a,Iceland,mobile,25-34
1643,variant_b,Germany,tablet,35-44
1644,variant_b,UK,desktop,35-44
1645,variant_b,Iceland,tablet,18-24
1646,variant_a,UK,mobile,25-34
1647,variant_b,France,mobile,25-34
1648,variant_a,Iceland,desktop,18-24
1649,variant_b,Germany,desktop,55+
1650,variant_b,Iceland,desktop,18-24
1651,variant_a,Iceland,desktop,25-34
1652,variant_b,Iceland,mobile,18-24
1653,variant_a,Iceland,desktop,18-24
1654,variant_b,Iceland,mobile,45-54
1655,variant_a,Germany,desktop,18-24
1656,variant_a,Germany,desktop,35-44
1657,variant_b,Germany,mobile,25-34
1658,variant_a,France,mobile,25-34
1659,variant_a,Germany,desktop,35-44
1660,variant_a,UK,desktop,55+
1661,variant_b,UK,desktop,25-34
1662,variant_a,Iceland,mobile,35-44
1663,variant_a,Iceland,mobile,25-34
1664,variant_b,France,tablet,18-24
1665,variant_a,France,mobile,35-44
1666,variant_a,Iceland,desktop,25-34
1667,variant_b,UK,desktop,25-34
1668,variant_b,Iceland,desktop,25-34
1669,variant_a,Iceland,mobile,45-54
1670,variant_b,Iceland,desktop,35-44
1671,variant_b,Iceland,mobile,25-34
1672,variant_b,UK,mobile,55+
1673,variant_a,UK,desktop,18-24
1674,variant_a,UK,desktop,55+
1675,variant_a,Iceland,desktop,18-24
1676,variant_a,Iceland,desktop,35-44
1677,variant_a,Iceland,tablet,25-34
1678,variant_a,Iceland,desktop,25-34
1679,variant_a,UK,desktop,18-24
1680,variant_b,France,desktop,25-34
1681,variant_b,UK,desktop,25-34
1682,variant_a,Iceland,desktop,18-24
1683,variant_b,UK,desktop,55+
1684,variant_a,UK,desktop,18-24
1685,variant_a,Germany,desktop,35-44
1686,variant_b,UK,mobile,45-54
1687,variant_a,UK,desktop,55+
1688,variant_a,UK,mobile,55+
1689,variant_b,France,mobile,18-24
1690,variant_b,Germany,desktop,25-34
1691,variant_a,Iceland,desktop,35-44
1692,variant_a,UK,mobile,35-44
1693,variant_a,Iceland,mobile,25-34
1694,variant_a,UK,desktop,18-24
1695,variant_b,UK,tablet,35-44
1696,variant_b,UK,desktop,25-34
1697,variant_a,France,desktop,45-54
1698,variant_b,Iceland,desktop,35-44
1699,variant_b,UK,mobile,35-44
1700,variant_a,Iceland,mobile,25-34
1701,variant_b,UK,mobile,35-44
1702,variant_b,France,tablet,45-54
1703,variant_b,UK,desktop,55+
1704,variant_a,France,mobile,35-44
1705,variant_a,UK,mobile,18-24
1706,variant_b,Germany,desktop,45-54
1707,variant_a,Iceland,desktop,35-44
1708,variant_b,France,desktop,25-34
1709,variant_a,Iceland,mobile,55+
1710,variant_b,Germany,mobile,45-54
1711,variant_b,UK,desktop,55+
1712,variant_b,Iceland,desktop,25-34
1713,variant_b,UK,mobile,35-44
1714,variant_b,France,desktop,55+
1715,variant_a,Iceland,tablet,45-54
1716,variant_b,Germany,mobile,35-44
1717,variant_b,UK,desktop,45-54
1718,variant_b,Iceland,tablet,18-24
1719,variant_a,Iceland,desktop,35-44
1720,variant_a,UK,mobile,45-54
1721,variant_b,UK,desktop,35-44
1722,variant_b,Germany,mobile,35-44
1723,variant_a,Iceland,mobile,25-34
1724,variant_b,Iceland,desktop,18-24
1725,variant_b,Germany,tablet,25-34
1726,variant_a,France,mobile,18-24
1727,variant_a,Germany,mobile,25-34
1728,variant_a,France,desktop,18-24
1729,variant_b,Iceland,desktop,35-44
1730,variant_a,Germany,mobile,25-34
1731,variant_b,UK,desktop,18-24
1732,variant_b,Iceland,desktop,25-34
1733,variant_b,Iceland,mobile,45-54
1734,variant_b,Iceland,desktop,35-44
1735,variant_b,Iceland,desktop,25-34
1736,variant_b,Iceland,mobile,25-34
1737,variant_a,Iceland,desktop,25-34
1738,variant_b,Germany,desktop,35-44
1739,variant_a,Iceland,mobile,45-54
1740,variant_a,UK,desktop,25-34
1741,variant_a,Iceland,desktop,45-54
1742,variant_b,UK,desktop,45-54
1743,variant_b,Iceland,desktop,18-24
1744,variant_a,France,desktop,55+
1745,variant_a,Iceland,mobile,45-54
1746,variant_b,UK,mobile,35-44
1747,variant_a,Germany,tablet,18-24
1748,variant_a,Iceland,desktop,18-24
1749,variant_a,Iceland,desktop,25-34
1750,variant_a,Iceland,mobile,35-44
1751,variant_a,Iceland,desktop,18-24
1752,variant_a,Iceland,tablet,25-34
1753,variant_a,France,desktop,25-34
1754,variant_a,Iceland,desktop,45-54
1755,variant_b,Germany,desktop,35-44
1756,variant_a,Germany,desktop,25-34
1757,variant_a,UK,desktop,25-34
1758,variant_a,UK,tablet,35-44
1759,variant_a,Germany,desktop,25-34
1760,variant_a,UK,desktop,25-34
1761,variant_b,France,desktop,18-24
1762,variant_b,Germany,desktop,45-54
1763,variant_a,Iceland,desktop,25-34
1764,variant_a,France,desktop,45-54
1765,variant_a,France,mobile,25-34
1766,variant_a,Germany,mobile,25-34
1767,variant_b,France,desktop,35-44
1768,variant_b,Germany,desktop,45-54
1769,variant_a,UK,desktop,25-34
1770,variant_b,Iceland,desktop,45-54
1771,variant_a,Iceland,mobile,25-34
1772,variant_a,Iceland,tablet,18-24
1773,variant_b,UK,desktop,55+
1774,variant_b,Iceland,mobile,25-34
1775,variant_a,UK,desktop,25-34
1776,variant_b,France,mobile,35-44
1777,variant_b,France,desktop,25-34
1778,variant_a,UK,desktop,25-34
1779,variant_a,Iceland,mobile,25-34
1780,variant_b,UK,desktop,35-44
1781,variant_a,Germany,mobile,18-24
1782,variant_b,Germany,mobile,18-24
1783,variant_b,UK,desktop,35-44
1784,variant_b,UK,mobile,18-24
1785,variant_a,France,mobile,25-34
1786,variant_a,Germany,desktop,45-54
1787,variant_b,UK,desktop,35-44
1788,variant_b,UK,desktop,35-44
1789,variant_b,Germany,mobile,25-34
1790,variant_a,UK,mobile,35-44
1791,variant_b,Iceland,tablet,25-34
1792,variant_b,Germany,desktop,25-34
1793,variant_b,Iceland,desktop,35-44
1794,variant_a,Iceland,mobile,35-44
1795,variant_b,Iceland,mobile,25-34
1796,variant_a,Iceland,tablet,35-44
1797,variant_a,Germany,desktop,55+
1798,variant_b,Germany,mobile,35-44
1799,variant_b,France,desktop,25-34
1800,variant_b,UK,mobile,35-44
1801,variant_a,Iceland,desktop,35-44
1802,variant_b,Iceland,desktop,25-34
1803,variant_b,Germany,mobile,25-34
1804,variant_b,Germany,tablet,45-54
1805,variant_b,Iceland,desktop,35-44
1806,variant_a,Iceland,desktop,35-44
1807,variant_b,Germany,desktop,45-54
1808,variant_a,Iceland,mobile,25-34
1809,variant_a,Iceland,desktop,18-24
1810,variant_b,France,desktop,25-34
1811,variant_a,Iceland,desktop,18-24
1812,variant_b,Germany,tablet,35-44
1813,variant_b,UK,mobile,25-34
1814,variant_b,UK,desktop,35-44
1815,variant_a,Iceland,desktop,25-34
1816,variant_a,Iceland,mobile,35-44
1817,variant_a,Iceland,mobile,25-34
1818,variant_b,Iceland,mobile,35-44
1819,variant_a,Germany,desktop,35-44
1820,variant_a,Germany,desktop,55+
1821,variant_a,Iceland,desktop,25-34
1822,variant_a,Iceland,desktop,18-24
1823,variant_a,UK,desktop,25-34
1824,variant_b,Iceland,tablet,25-34
1825,variant_b,UK,desktop,18-24
1826,variant_a,France,mobile,35-44
1827,variant_a,Iceland,desktop,18-24
1828,variant_b,Iceland,mobile,25-34
1829,variant_b,Iceland,desktop,45-54
1830,variant_b,Iceland,mobile,25-34
1831,variant_a,Iceland,tablet,55+
1832,variant_a,Iceland,desktop,25-34
1833,variant_b,France,mobile,18-24
1834,variant_a,UK,mobile,35-44
1835,variant_b,Iceland,desktop,18-24
1836,variant_a,Germany,mobile,35-44
1837,variant_b,Germany,desktop,25-34
1838,variant_b,Iceland,desktop,35-44
1839,variant_a,UK,desktop,55+
1840,variant_a,UK,desktop,25-34
1841,variant_b,Iceland,mobile,18-24
1842,variant_b,Iceland,desktop,18-24
1843,variant_a,Iceland,desktop,45-54
1844,variant_a,France,mobile,35-44
1845,variant_b,Iceland,desktop,35-44
1846,variant_a,Iceland,desktop,25-34
1847,variant_b,Iceland,mobile,35-44
1848,variant_b,UK,mobile,18-24
1849,variant_b,UK,desktop,45-54
1850,variant_b,UK,desktop,25-34
1851,variant_a,Iceland,desktop,25-34
1852,variant_a,France,desktop,25-34
1853,variant_b,Iceland,desktop,18-24
1854,variant_b,Iceland,mobile,45-54
1855,variant_b,UK,tablet,18-24
1856,variant_b,UK,desktop,18-24
1857,variant_a,Germany,desktop,55+
1858,variant_b,UK,desktop,25-34
1859,variant_a,Germany,mobile,18-24
1860,variant_b,Iceland,desktop,55+
1861,variant_b,Germany,desktop,35-44
1862,variant_b,Germany,desktop,45-54
1863,variant_a,France,desktop,25-34
1864,variant_b,UK,mobile,25-34
1865,variant_b,Germany,desktop,25-34
1866,variant_a,Iceland,desktop,45-54
1867,variant_a,UK,mobile,35-44
1868,variant_b,UK,desktop,35-44
1869,variant_a,Iceland,mobile,18-24
1870,variant_a,Germany,desktop,25-34
1871,variant_a,Iceland,desktop,25-34
1872,variant_a,Iceland,desktop,25-34
1873,variant_a,Iceland,desktop,18-24
1874,variant_b,Iceland,desktop,18-24
1875,variant_b,UK,desktop,35-44
1876,variant_b,France,desktop,45-54
1877,variant_a,Germany,desktop,18-24
1878,variant_a,UK,mobile,18-24
1879,variant_a,UK,mobile,18-24
1880,variant_b,France,desktop,25-34
1881,variant_a,France,desktop,25-34
1882,variant_b,Iceland,mobile,35-44
1883,variant_a,UK,desktop,25-34
1884,variant_a,UK,mobile,25-34
1885,variant_b,Germany,desktop,25-34
1886,variant_b,Iceland,mobile,25-34
1887,variant_b,Iceland,mobile,55+
1888,variant_a,Iceland,tablet,18-24
1889,variant_a,UK,tablet,18-24
1890,variant_a,Germany,mobile,45-54
1891,variant_a,Germany,desktop,55+
1892,variant_a,France,tablet,35-44
1893,variant_b,Iceland,mobile,25-34
1894,variant_b,Iceland,mobile,35-44
1895,variant_a,UK,desktop,45-54
1896,variant_b,Iceland,mobile,18-24
1897,variant_b,Germany,desktop,45-54
1898,variant_b,Iceland,desktop,55+
1899,variant_a,Iceland,desktop,25-34
1900,variant_b,Iceland,mobile,55+
1901,variant_b,UK,desktop,35-44
1902,variant_b,Iceland,mobile,25-34
1903,variant_a,Germany,desktop,18-24
1904,variant_a,UK,mobile,35-44
1905,variant_b,UK,mobile,25-34
1906,variant_a,France,desktop,18-24
1907,variant_a,UK,desktop,55+
1908,variant_b,UK,desktop,18-24
1909,variant_b,France,tablet,18-24
1910,variant_a,France,mobile,18-24
1911,variant_a,UK,desktop,45-54
1912,variant_b,Iceland,mobile,25-34
1913,variant_a,Germany,mobile,55+
1914,variant_a,Germany,desktop,25-34
1915,variant_a,France,desktop,25-34
1916,variant_a,France,desktop,45-54
1917,variant_a,Iceland,desktop,35-44
1918,variant_a,Iceland,mobile,35-44
1919,variant_b,France,desktop,35-44
1920,variant_a,France,desktop,35-44
1921,variant_b,UK,desktop,55+
1922,variant_b,Iceland,desktop,45-54
1923,variant_b,Iceland,desktop,18-24
1924,variant_a,Iceland,mobile,55+
1925,variant_a,Iceland,desktop,25-34
1926,variant_a,Iceland,desktop,25-34
1927,variant_a,France,mobile,35-44
1928,variant_b,France,desktop,25-34
1929,variant_a,UK,desktop,55+
1930,variant_b,Iceland,desktop,25-34
1931,variant_a,Germany,mobile,55+
1932,variant_a,Iceland,desktop,35-44
1933,variant_b,Iceland,desktop,45-54
1934,variant_a,Germany,mobile,35-44
1935,variant_b,UK,mobile,35-44
1936,variant_b,France,desktop,18-24
1937,variant_b,UK,mobile,25-34
1938,variant_b,UK,mobile,35-44
1939,variant_b,Iceland,desktop,25-34
1940,variant_a,UK,tablet,18-24
1941,variant_b,UK,desktop,18-24
1942,variant_a,Germany,desktop,18-24
1943,variant_b,Iceland,desktop,18-24
1944,variant_a,Germany,desktop,25-34
1945,variant_a,Iceland,mobile,35-44
1946,variant_b,UK,mobile,18-24
1947,variant_b,Iceland,desktop,55+
1948,variant_b,Germany,desktop,35-44
1949,variant_a,Iceland,desktop,25-34
1950,variant_a,France,desktop,18-24
1951,variant_b,France,desktop,25-34
1952,variant_a,UK,tablet,35-44
1953,variant_a,UK,mobile,35-44
1954,variant_a,UK,mobile,45-54
1955,variant_a,Germany,desktop,35-44
1956,variant_b,UK,mobile,18-24
1957,variant_b,Germany,tablet,25-34
1958,variant_b,France,mobile,18-24
1959,variant_b,UK,desktop,18-24
1960,variant_b,Germany,tablet,35-44
1961,variant_a,Germany,desktop,25-34
1962,variant_a,UK,desktop,35-44
1963,variant_b,UK,desktop,55+
1964,variant_b,UK,mobile,25-34
1965,variant_a,France,desktop,35-44
1966,variant_a,Germany,mobile,55+
1967,variant_b,UK,mobile,35-44
1968,variant_a,UK,desktop,25-34
1969,variant_a,France,desktop,55+
1970,variant_a,Iceland,mobile,18-24
1971,variant_b,France,tablet,25-34
1972,variant_a,UK,desktop,18-24
1973,variant_b,Germany,mobile,45-54
1974,variant_b,Iceland,mobile,55+
1975,variant_b,Germany,mobile,55+
1976,variant_b,Germany,mobile,35-44
1977,variant_a,Germany,desktop,35-44
1978,variant_a,UK,mobile,35-44
1979,variant_a,France,desktop,25-34
1980,variant_a,Germany,desktop,55+
1981,variant_b,UK,mobile,18-24
1982,variant_a,France,mobile,25-34
1983,variant_a,UK,desktop,25-34
1984,variant_b,France,mobile,45-54
1985,variant_b,UK,desktop,25-34
1986,variant_a,Iceland,mobile,45-54
1987,variant_b,Germany,mobile,18-24
1988,variant_b,France,tablet,45-54
1989,variant_b,Germany,desktop,35-44
1990,variant_b,Iceland,mobile,35-44
1991,variant_a,UK,mobile,25-34
1992,variant_a,Iceland,desktop,18-24
1993,variant_a,UK,mobile,18-24
1994,variant_a,Iceland,desktop,18-24
1995,variant_b,UK,desktop,35-44
1996,variant_b,France,tablet,55+
1997,variant_a,Iceland,mobile,35-44
1998,variant_a,France,desktop,18-24
1999,variant_a,Germany,desktop,35-44
2000,variant_a,Germany,desktop,25-34
2001,variant_b,Iceland,desktop,45-54
2002,variant_a,Iceland,desktop,25-34
2003,variant_b,Iceland,desktop,25-34
2004,variant_b,UK,desktop,18-24
2005,variant_a,Iceland,desktop,18-24
2006,variant_a,Iceland,mobile,35-44
2007,variant_b,UK,tablet,18-24
2008,variant_a,UK,desktop,55+
2009,variant_a,UK,tablet,35-44
2010,variant_a,UK,desktop,55+
2011,variant_b,UK,desktop,35-44
2012,variant_a,France,desktop,18-24
2013,variant_b,Iceland,mobile,35-44
2014,variant_b,France,mobile,25-34
2015,variant_b,Germany,desktop,18-24
2016,variant_b,Iceland,desktop,35-44
2017,variant_b,UK,mobile,55+
2018,variant_a,France,desktop,18-24
2019,variant_b,Germany,desktop,25-34
2020,variant_a,UK,desktop,35-44
2021,variant_b,Iceland,desktop,35-44
2022,variant_b,Germany,desktop,25-34
2023,variant_a,Germany,mobile,18-24
2024,variant_b,UK,desktop,18-24
2025,variant_b,France,mobile,35-44
2026,variant_b,France,desktop,55+
2027,variant_a,Iceland,desktop,25-34
2028,variant_b,Iceland,mobile,35-44
2029,variant_a,France,desktop,55+
2030,variant_b,Iceland,desktop,45-54
2031,variant_a,Iceland,desktop,35-44
2032,variant_b,Iceland,desktop,55+
2033,variant_b,Iceland,desktop,18-24
2034,variant_b,Iceland,desktop,18-24
2035,variant_a,Germany,mobile,25-34
2036,variant_b,UK,mobile,18-24
2037,variant_a,Germany,mobile,25-34
2038,variant_b,Iceland,desktop,45-54
2039,variant_b,Iceland,desktop,18-24
2040,variant_b,France,desktop,25-34
2041,variant_b,Iceland,mobile,35-44
2042,variant_b,UK,mobile,18-24
2043,variant_b,Iceland,mobile,45-54
2044,variant_b,Iceland,desktop,18-24
2045,variant_a,Iceland,mobile,35-44
2046,variant_b,Iceland,desktop,18-24
2047,variant_a,France,desktop,25-34
2048,variant_b,Iceland,desktop,25-34
2049,variant_b,Iceland,desktop,55+
2050,variant_a,Germany,desktop,55+
2051,variant_a,Iceland,tablet,25-34
2052,variant_b,Germany,desktop,45-54
2053,variant_a,Germany,tablet,25-34
2054,variant_a,Iceland,mobile,55+
2055,variant_b,UK,mobile,25-34
2056,variant_a,Germany,mobile,35-44
2057,variant_b,Germany,desktop,45-54
2058,variant_b,France,desktop,18-24
2059,variant_b,Iceland,desktop,25-34
2060,variant_b,France,desktop,25-34
2061,variant_b,UK,desktop,35-44
2062,variant_a,Iceland,desktop,45-54
2063,variant_b,Iceland,mobile,25-34
2064,variant_b,Iceland,mobile,35-44
2065,variant_a,France,tablet,35-44
2066,variant_b,UK,desktop,18-24
2067,variant_b,Germany,desktop,18-24
2068,variant_b,UK,mobile,35-44
2069,variant_a,Iceland,desktop,25-34
2070,variant_b,France,desktop,25-34
2071,variant_b,France,mobile,25-34
2072,variant_a,France,mobile,18-24
2073,variant_b,France,desktop,55+
2074,variant_b,Germany,desktop,35-44
2075,variant_a,UK,desktop,25-34
2076,variant_a,UK,desktop,35-44
2077,variant_a,Germany,tablet,35-44
2078,variant_a,UK,desktop,25-34
2079,variant_a,France,desktop,18-24
2080,variant_b,Iceland,desktop,35-44
2081,variant_a,Germany,tablet,45-54
2082,variant_a,UK,desktop,25-34
2083,variant_b,Iceland,desktop,55+
2084,variant_b,France,tablet,35-44
2085,variant_a,Iceland,desktop,55+
2086,variant_b,Iceland,mobile,25-34
2087,variant_b,Germany,mobile,25-34
2088,variant_b,UK,mobile,45-54
2089,variant_a,UK,tablet,45-54
2090,variant_a,France,mobile,18-24
2091,variant_b,Germany,desktop,35-44
2092,variant_b,UK,tablet,25-34
2093,variant_a,UK,desktop,25-34
2094,variant_b,UK,desktop,45-54
2095,variant_a,Iceland,desktop,25-34
2096,variant_a,France,tablet,18-24
2097,variant_a,UK,desktop,25-34
2098,variant_a,Iceland,mobile,18-24
2099,variant_a,France,desktop,18-24
2100,variant_b,Germany,desktop,35-44
2101,variant_a,UK,mobile,45-54
2102,variant_b,UK,desktop,55+
2103,variant_b,France,desktop,25-34
2104,variant_b,France,mobile,25-34
2105,variant_a,Iceland,tablet,25-34
2106,variant_a,Iceland,desktop,55+
2107,variant_a,Iceland,desktop,45-54
2108,variant_a,UK,tablet,25-34
2109,variant_b,Iceland,desktop,35-44
2110,variant_b,Iceland,mobile,35-44
2111,variant_a,France,desktop,45-54
2112,variant_b,Iceland,desktop,25-34
2113,variant_a,Iceland,desktop,25-34
2114,variant_b,France,mobile,35-44
2115,variant_b,Germany,mobile,35-44
2116,variant_b,Iceland,desktop,18-24
2117,variant_b,Iceland,desktop,35-44
2118,variant_a,Iceland,tablet,25-34
2119,variant_b,Germany,mobile,25-34
2120,variant_b,UK,desktop,45-54
2121,variant_a,Iceland,desktop,18-24
2122,variant_a,Iceland,desktop,25-34
2123,variant_b,Germany,desktop,18-24
2124,variant_b,Iceland,mobile,35-44
2125,variant_a,UK,desktop,25-34
2126,variant_a,UK,desktop,18-24
2127,variant_a,UK,desktop,25-34
2128,variant_b,Iceland,desktop,25-34
2129,variant_a,UK,desktop,35-44
2130,variant_a,UK,desktop,45-54
2131,variant_a,Iceland,mobile,55+
2132,variant_b,UK,mobile,35-44
2133,variant_a,UK,desktop,55+
2134,variant_a,Iceland,desktop,45-54
2135,variant_b,France,desktop,45-54
2136,variant_a,Iceland,desktop,18-24
2137,variant_a,Iceland,desktop,35-44
2138,variant_a,Iceland,desktop,25-34
2139,variant_b,UK,desktop,25-34
2140,variant_b,France,desktop,18-24
2141,variant_b,France,tablet,18-24
2142,variant_b,France,desktop,45-54
2143,variant_b,Iceland,desktop,45-54
2144,variant_b,Iceland,mobile,35-44
2145,variant_b,UK,desktop,55+
2146,variant_a,France,desktop,55+
2147,variant_b,France,mobile,25-34
2148,variant_a,UK,desktop,35-44
2149,variant_b,UK,mobile,45-54
2150,variant_a,UK,desktop,55+
2151,variant_b,Iceland,desktop,25-34
2152,variant_b,Germany,desktop,55+
2153,variant_b,France,desktop,35-44
2154,variant_b,France,tablet,25-34
2155,variant_a,Iceland,tablet,25-34
2156,variant_a,Iceland,desktop,45-54
2157,variant_b,Iceland,desktop,35-44
2158,variant_b,UK,tablet,35-44
2159,variant_a,UK,desktop,45-54
2160,variant_a,France,desktop,18-24
2161,variant_b,France,desktop,45-54
2162,variant_b,Iceland,mobile,35-44
2163,variant_b,Iceland,desktop,35-44
2164,variant_a,France,mobile,55+
2165,variant_b,UK,desktop,18-24
2166,variant_a,Iceland,tablet,25-34
2167,variant_a,Iceland,desktop,35-44
2168,variant_b,Iceland,desktop,35-44
2169,variant_b,Iceland,desktop,55+
2170,variant_b,Germany,mobile,25-34
2171,variant_b,UK,mobile,35-44
